10001001,1988.802568,31.783,64.116,490,486.0194,16.869,4.6529,36.354,192.17,0.39,NaN,NaN
10001001,1988.802568,31.783,64.116,492,488.0008,16.823,4.6482,36.354,191.46,0.39,NaN,NaN
10001001,1988.802568,31.783,64.116,494,489.9822,16.803,4.645,36.343,190.73,0.39,NaN,NaN
10001001,1988.802568,31.783,64.116,496,491.9635,16.744,4.639,36.343,190,0.392,NaN,NaN
10001001,1988.802568,31.783,64.116,498,493.9449,16.739,4.6386,36.343,189.26,0.391,NaN,NaN
10001001,1988.802568,31.783,64.116,500,495.9262,16.7,4.634,36.337,188.53,0.393,NaN,NaN
10001001,1988.802568,31.783,64.116,502,497.9075,16.668,4.6301,36.331,187.78,0.391,NaN,NaN
10001001,1988.802568,31.783,64.116,504,499.8888,16.61,4.623,36.32,187.04,0.392,NaN,NaN
10001001,1988.802568,31.783,64.116,506,501.8701,16.562,4.6182,36.32,186.28,0.394,NaN,NaN
10001001,1988.802568,31.783,64.116,508,503.8513,16.522,4.6134,36.313,185.52,0.391,NaN,NaN
10001001,1988.802568,31.783,64.116,510,505.8326,16.472,4.6079,36.309,184.76,0.39,NaN,NaN
10001001,1988.802568,31.783,64.116,512,507.8138,16.432,4.602,36.292,183.99,0.39,NaN,NaN
10001001,1988.802568,31.783,64.116,516,511.7761,16.371,4.5945,36.28,184.03,0.39,NaN,NaN
10001001,1988.802568,31.783,64.116,518,513.7573,16.323,4.5895,36.278,183.26,0.39,NaN,NaN
10001001,1988.802568,31.783,64.116,520,515.7384,16.271,4.5828,36.265,182.48,0.39,NaN,NaN
10001001,1988.802568,31.783,64.116,522,517.7196,16.237,4.5775,36.248,182.5,0.39,NaN,NaN
10001001,1988.802568,31.783,64.116,524,519.7007,16.187,4.5723,36.246,181.72,0.39,NaN,NaN
